CodigoMateria,CodigoParlamentar,DataApresentacao
158501,4770,2023-07-05
158501,5386,2023-07-05
158501,5386,2023-07-05
151807,4636,2022-03-17
151807,4588,2022-03-17
137999,5523,2019-08-14
137999,5523,2019-08-14
137999,5523,2019-08-14
137999,35,2019-08-14
137999,5990,2019-08-14
137999,6005,2019-08-14
137999,6005,2019-08-14
137999,6005,2019-08-14
137999,5411,2019-08-14
137999,5411,2019-08-14
137999,5411,2019-08-14
137999,5411,2019-08-14
137999,5411,2019-08-14
137999,5411,2019-08-14
137999,5411,2019-08-14
137999,5411,2019-08-14
137999,5411,2019-08-14
137999,6005,2019-08-14
137999,6005,2019-08-14
137999,5502,2019-08-15
137999,5502,2019-08-15
137999,5502,2019-08-15
137999,5502,2019-08-15
137999,5502,2019-08-15
137999,5502,2019-08-15
137999,5502,2019-08-15
137999,6005,2019-08-15
137999,5008,2019-08-15
137999,5008,2019-08-15
137999,4981,2019-08-15
137999,5008,2019-08-16
137999,5008,2019-08-16
137999,6027,2019-08-19
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5502,2019-08-20
137999,5533,2019-08-20
137999,5990,2019-08-20
137999,5990,2019-08-20
137999,5718,2019-08-20
137999,5718,2019-08-20
137999,5718,2019-08-20
137999,5008,2019-08-21
137999,5008,2019-08-21
137999,5008,2019-08-21
137999,5008,2019-08-21
137999,5008,2019-08-21
137999,5979,2019-08-21
137999,5979,2019-08-21
137999,5979,2019-08-21
137999,5979,2019-08-21
137999,5979,2019-08-21
137999,581,2019-08-21
137999,5967,2019-08-21
137999,5967,2019-08-21
137999,5967,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,5012,2019-08-21
137999,3361,2019-08-22
137999,3361,2019-08-22
137999,3361,2019-08-22
137999,3361,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,581,2019-08-22
137999,5533,2019-08-22
137999,5008,2019-08-23
137999,5008,2019-08-23
137999,5008,2019-08-23
137999,5008,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,374,2019-08-23
137999,5895,2019-08-23
137999,5895,2019-08-23
137999,5895,2019-08-23
137999,5895,2019-08-23
137999,5008,2019-08-23
137999,5008,2019-08-23
137999,5422,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,825,2019-08-26
137999,374,2019-08-27
137999,5905,2019-08-27
137999,5905,2019-08-27
137999,5905,2019-08-27
137999,374,2019-08-27
137999,374,2019-08-27
137999,374,2019-08-27
137999,374,2019-08-27
137999,374,2019-08-27
137999,374,2019-08-27
137999,374,2019-08-27
137999,374,2019-08-27
137999,374,2019-08-27
137999,5905,2019-08-27
137999,5718,2019-08-27
137999,5990,2019-08-27
137999,5990,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5411,2019-08-27
137999,5748,2019-08-27
137999,5748,2019-08-27
137999,1186,2019-08-27
137999,5942,2019-08-27
137999,5942,2019-08-27
137999,5942,2019-08-27
137999,5942,2019-08-27
137999,5942,2019-08-27
137999,5942,2019-08-27
137999,5953,2019-08-27
137999,5953,2019-08-27
137999,5953,2019-08-27
137999,5953,2019-08-27
137999,5953,2019-08-27
137999,5953,2019-08-27
137999,5953,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5352,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5973,2019-08-27
137999,5529,2019-08-28
137999,5529,2019-08-28
137999,5529,2019-08-28
137999,5529,2019-08-28
137999,5529,2019-08-28
137999,5529,2019-08-28
137999,5895,2019-08-28
137999,5929,2019-08-28
137999,5929,2019-08-28
137999,5929,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,374,2019-08-28
137999,5535,2019-08-28
137999,5535,2019-08-28
137999,5535,2019-08-28
137999,5535,2019-08-28
137999,5535,2019-08-28
137999,5953,2019-08-28
137999,5953,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5533,2019-08-28
137999,5533,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-28
137999,5008,2019-08-29
137999,5008,2019-08-29
137999,5008,2019-08-29
137999,5008,2019-08-29
137999,5008,2019-08-29
137999,5008,2019-08-29
137999,5008,2019-08-29
137999,374,2019-08-29
137999,374,2019-08-29
137999,5008,2019-08-29
137999,5529,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5748,2019-08-29
137999,5540,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,5537,2019-08-29
137999,90,2019-08-29
137999,90,2019-08-29
137999,5942,2019-08-29
137999,5942,2019-08-29
137999,5942,2019-08-29
137999,5942,2019-08-29
137999,5942,2019-08-29
137999,5942,2019-08-29
137999,5942,2019-08-29
137999,5942,2019-08-29
137999,374,2019-08-29
137999,5942,2019-08-30
137999,70,2019-08-30
137999,374,2019-08-30
137999,1173,2019-08-30
137999,739,2019-09-02
137999,5718,2019-09-02
137999,5895,2019-09-02
137999,5666,2019-09-02
137999,5666,2019-09-02
137999,5666,2019-09-02
137999,2331,2019-09-02
137999,2331,2019-09-02
137999,2331,2019-09-02
137999,2331,2019-09-02
137999,2331,2019-09-02
137999,5973,2019-09-02
137999,5012,2019-09-02
137999,5012,2019-09-02
137999,5012,2019-09-02
137999,5008,2019-09-03
137999,5008,2019-09-03
137999,5008,2019-09-03
137999,5982,2019-09-03
137999,5982,2019-09-03
137999,5982,2019-09-03
137999,5982,2019-09-03
137999,5982,2019-09-03
137999,5982,2019-09-03
137999,5982,2019-09-03
137999,5982,2019-09-03
137999,5748,2019-09-03
137999,5748,2019-09-03
137999,5748,2019-09-03
137999,5748,2019-09-03
137999,5748,2019-09-03
137999,5942,2019-09-03
137999,5942,2019-09-03
137999,5942,2019-09-03
137999,4981,2019-09-03
137999,5350,2019-09-03
137999,5350,2019-09-03
137999,5350,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5411,2019-09-03
137999,5666,2019-09-03
137999,2331,2019-09-03
137999,2331,2019-09-03
137999,2331,2019-09-03
137999,2331,2019-09-03
137999,2331,2019-09-03
137999,5732,2019-09-03
137999,5973,2019-09-03
137999,5985,2019-09-03
137999,22,2019-09-03
137999,5352,2019-09-03
137999,5352,2019-09-03
137999,5352,2019-09-03
137999,5352,2019-09-03
137999,5352,2019-09-03
137999,5352,2019-09-03
137999,5012,2019-09-03
137999,5012,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,5537,2019-09-03
137999,2331,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,374,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,825,2019-09-03
137999,5718,2019-09-03
137999,5718,2019-09-03
137999,5718,2019-09-03
137999,4994,2019-09-03
137999,5012,2019-09-03
137999,5008,2019-09-03
137999,5008,2019-09-03
137999,5905,2019-09-04
137999,5905,2019-09-04
137999,5905,2019-09-04
137999,5924,2019-09-04
137999,5012,2019-09-04
137999,825,2019-09-04
137999,4994,2019-09-04
137999,3396,2019-09-04
137999,3396,2019-09-04
137999,3396,2019-09-04
137999,3396,2019-09-04
137999,3396,2019-09-04
137999,3396,2019-09-04
137999,3396,2019-09-04
137999,3396,2019-09-04
137999,3396,2019-09-04
137999,5926,2019-09-11
137999,5979,2019-09-11
137999,5502,2019-09-11
137999,5012,2019-09-11
137999,5502,2019-09-11
137999,374,2019-09-11
137999,5926,2019-09-11
137999,5953,2019-09-11
137999,5953,2019-09-11
137999,5411,2019-09-11
137999,5895,2019-09-11
137999,5895,2019-09-11
137999,5899,2019-09-11
137999,5748,2019-09-11
137999,5748,2019-09-11
137999,5748,2019-09-11
137999,5748,2019-09-11
137999,825,2019-09-12
137999,825,2019-09-12
137999,825,2019-09-12
137999,825,2019-09-12
137999,825,2019-09-12
137999,825,2019-09-12
137999,825,2019-09-12
137999,3361,2019-09-12
137999,3361,2019-09-12
137999,3361,2019-09-12
137999,3361,2019-09-12
137999,5322,2019-09-12
137999,5322,2019-09-12
137999,5322,2019-09-12
137999,5322,2019-09-12
137999,5322,2019-09-12
137999,5322,2019-09-12
137999,5322,2019-09-12
137999,5322,2019-09-12
137999,5322,2019-09-12
137999,5732,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5411,2019-09-12
137999,5012,2019-09-12
137999,5012,2019-09-12
137999,5627,2019-09-12
137999,5627,2019-09-12
137999,5666,2019-09-12
137999,5236,2019-09-12
137999,5236,2019-09-12
137999,5236,2019-09-12
137999,5236,2019-09-12
137999,5236,2019-09-12
137999,5236,2019-09-12
137999,5236,2019-09-13
137999,581,2019-09-13
137999,581,2019-09-13
137999,581,2019-09-13
137999,581,2019-09-13
137999,581,2019-09-13
137999,5376,2019-09-13
137999,5533,2019-09-13
137999,5533,2019-09-13
137999,4531,2019-09-16
137999,3396,2019-10-01
137999,3396,2019-10-01
137999,825,2019-10-09
137999,825,2019-10-09
137999,825,2019-10-09
137999,581,2019-10-15
137999,581,2019-10-15
137999,581,2019-10-15
137999,581,2019-10-15
137999,581,2019-10-15
137999,581,2019-10-15
137999,5012,2019-10-16
137999,5540,2019-10-16
137999,3396,2019-10-22
137999,5411,2019-10-01
151788,,2022-02-11
152236,568,2022-03-28
152236,6040,2022-03-28
152236,5721,2022-03-28
153935,6037,2022-07-06
154886,4602,2022-11-14
154887,4727,2022-11-18
154887,2331,2022-11-18
154887,742,2022-11-18
154887,742,2022-11-18
154887,677,2022-11-18
154887,4525,2022-11-18
120016,1176,2015-08-06
120016,1176,2015-08-06
120016,3398,2016-04-06
127865,3634,2017-02-02
127865,3634,2017-02-02
127865,3634,2017-02-02
127865,3634,2017-02-02
127865,5742,2017-02-02
127865,,2017-04-12
127865,5745,2017-02-02
127865,700,2017-02-06
127865,,2017-05-23
127865,,2017-05-18
127890,5750,2017-02-02
127890,5750,2017-02-02
127890,5750,2017-02-02
127890,348,2017-02-02
127890,3851,2017-02-03
127890,5722,2017-02-03
127890,5403,2017-02-03
127890,5403,2017-02-03
127890,5403,2017-02-03
127890,5403,2017-02-03
127890,5703,2017-02-03
127890,4729,2017-02-03
127890,4729,2017-02-03
127890,4729,2017-02-03
127890,5700,2017-02-03
127890,590,2017-02-06
127890,,2017-05-17
127890,5403,2017-02-06
127890,5112,2017-02-06
127890,5112,2017-02-06
127890,5112,2017-02-06
127890,5112,2017-02-06
127890,5750,2017-02-06
127890,356,2017-02-06
127890,558,2017-02-06
127890,3760,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,5692,2017-02-07
127890,5692,2017-02-07
127890,5692,2017-02-07
127890,5692,2017-02-07
127890,5692,2017-02-07
127890,5692,2017-02-07
127890,5692,2017-02-07
127890,4272,2017-02-07
127890,4272,2017-02-07
127890,4272,2017-02-07
127890,4272,2017-02-07
127890,4272,2017-02-07
127890,4988,2017-02-07
127890,5666,2017-02-07
127890,5666,2017-02-07
127890,5666,2017-02-07
127890,5797,2017-02-07
127890,5797,2017-02-07
127890,5797,2017-02-07
127890,4573,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,854,2017-02-07
127890,4697,2017-02-07
127890,4697,2017-02-07
127890,4272,2017-02-07
127890,4272,2017-02-07
127890,3733,2017-02-07
127890,4622,2017-02-07
127890,4622,2017-02-07
127890,4622,2017-02-07
127890,4622,2017-02-07
127890,4622,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,5238,2017-02-07
127890,677,2017-02-07
127890,5665,2017-02-07
127890,5665,2017-02-07
127890,5665,2017-02-07
127890,5665,2017-02-07
127890,5665,2017-02-07
127890,5837,2017-02-07
127890,412,2017-02-07
127890,4625,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,825,2017-02-07
127890,615,2017-02-07
127890,615,2017-02-07
127890,615,2017-02-07
127890,615,2017-02-07
127890,615,2017-02-07
127890,615,2017-02-07
127890,615,2017-02-07
127890,615,2017-02-07
127890,5705,2017-02-07
127890,3713,2017-02-07
127890,3713,2017-02-07
127890,3713,2017-02-07
127890,3713,2017-02-07
127890,3713,2017-02-07
127890,4697,2017-02-07
127890,3372,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,5100,2017-02-07
127890,344,2017-02-07
127890,344,2017-02-07
127890,344,2017-02-07
127890,344,2017-02-07
127890,344,2017-02-07
127890,344,2017-02-07
127890,4558,2017-02-07
127890,4558,2017-02-07
127890,4558,2017-02-07
127890,4558,2017-02-07
127890,4558,2017-02-07
127890,4558,2017-02-07
127890,4558,2017-02-07
127890,4558,2017-02-07
127890,5789,2017-02-07
127890,5789,2017-02-07
127890,5789,2017-02-07
127890,5789,2017-02-07
127890,5789,2017-02-07
127890,3830,2017-02-07
127890,5403,2017-02-07
127890,5736,2017-02-07
127890,4981,2017-02-07
127890,4981,2017-02-07
127890,4981,2017-02-07
127890,621,2017-02-07
127890,621,2017-02-07
127890,5700,2017-02-07
127890,5700,2017-02-07
127890,5700,2017-02-07
127890,5700,2017-02-07
127890,5700,2017-02-07
127890,4697,2017-02-07
127890,1091,2017-02-07
127890,5265,2017-02-07
127890,5265,2017-02-07
127890,5265,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,1091,2017-02-07
127890,4320,2017-02-07
127890,4320,2017-02-07
127890,4320,2017-02-07
127890,4320,2017-02-07
127890,4320,2017-02-07
